,id_gk,period_gk,timestamp_gk,possession_team_id_gk,possession_team_name_gk,play_pattern_id_gk,play_pattern_name_gk,team_id_gk,team_name_gk,location_gk,player_id_gk,player_name_gk,possession_team_name_shot,play_pattern_id_shot,play_pattern_name_shot,team_id_shot,team_name_shot,location_shot,player_id_shot,player_name_shot,position_id_shot,position_name_shot,shot_statsbomb_xg_shot,shot_end_location_shot,shot_outcome_id_shot,shot_outcome_name_shot,shot_technique_id_shot,shot_technique_name_shot,shot_type_id_shot,shot_type_name_shot,shot_deflected_shot,shot_body_part_id_shot,shot_body_part_name_shot,shot_freeze_frame_shot,goalkeeper_type_id_gk,goalkeeper_type_name_gk,goalkeeper_outcome_id_gk,goalkeeper_outcome_name_gk,goalkeeper_position_id_gk,goalkeeper_position_name_gk,goalkeeper_end_location_gk,match_id_gk,new_col_end,new_col_start,new_col_gk,new_col_gk_end,shot_end_x,shot_end_y,shot_end_z,shot_location_x,shot_location_y,gk_location_x,gk_location_y,gk_end_x,gk_end_y,shot_zone
476,50df89b9-4d0c-4085-8a7c-e3dbbf8f7e27,2,00:50:09.939,764,Orlando Pride,2,From Corner,763,Sky Blue FC,"[3.0, 40.0]",4981.0,Kailen Sheridan,,,,,,,,,,,,,,,,,,,,,,,30.0,Punch,52.0,In Play Danger,,,,7492,nan,False,"3.0, 40.0",False,,,,-1.0,-1.0,3.0,40.0,-1,-1,0
477,c5beea2d-68c0-429a-935a-b0c70e5ee63c,2,00:50:14.173,764,Orlando Pride,2,From Corner,763,Sky Blue FC,"[3.0, 40.0]",4981.0,Kailen Sheridan,Orlando Pride,2.0,From Corner,764.0,Orlando Pride,"[116.0, 45.0]",5085.0,Alex Morgan,22.0,Right Center Forward,0.23195957,"[116.0, 40.0]",101.0,Wayward,93.0,Normal,87.0,Open Play,,37.0,Head,"[{'location': [118.0, 41.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 5076, 'name': 'Emily van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 35.0], 'player': {'id': 5072, 'name': 'Danica Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 42.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 5078, 'name': 'Alanna Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [117.0, 40.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 32.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.0, 36.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.0, 35.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 52.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 4985, 'name': 'Christina Gibbons'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",32.0,Shot Faced,,,44.0,Set,"[2.0, 39.0]",7492,"116.0, 40.0","116.0, 45.0","3.0, 40.0","2.0, 39.0",116.0,40.0,,116.0,45.0,3.0,40.0,2.0,39.0,17
478,c1547caa-9be8-4b58-b2c6-64e40800c425,2,00:50:14.753,764,Orlando Pride,2,From Corner,763,Sky Blue FC,"[3.0, 40.0]",4981.0,Kailen Sheridan,Orlando Pride,2.0,From Corner,764.0,Orlando Pride,"[115.0, 39.0]",5076.0,Emily van Egmond,13.0,Right Center Midfield,0.22725298,"[118.0, 39.0]",96.0,Blocked,93.0,Normal,87.0,Open Play,,37.0,Head,"[{'location': [118.0, 41.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 43.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 50.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 48.0], 'player': {'id': 5085, 'name': 'Alex Morgan'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.0, 39.0], 'player': {'id': 5078, 'name': 'Alanna Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [117.0, 38.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 51.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 4985, 'name': 'Christina Gibbons'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",32.0,Shot Faced,,,44.0,Set,"[2.0, 39.0]",7492,"118.0, 39.0","115.0, 39.0","3.0, 40.0","2.0, 39.0",118.0,39.0,,115.0,39.0,3.0,40.0,2.0,39.0,17
479,fecb8bb4-f97f-4caf-befa-1bed96dc160c,2,00:51:34.238,764,Orlando Pride,5,Other,763,Sky Blue FC,"[1.0, 40.0]",4981.0,Kailen Sheridan,Orlando Pride,5.0,Other,764.0,Orlando Pride,"[108.0, 40.0]",5082.0,Marta Vieira da Silva,24.0,Left Center Forward,0.76,"[118.0, 42.4, 1.3]",100.0,Saved,93.0,Normal,88.0,Penalty,,38.0,Left Foot,,29.0,Penalty Saved,53.0,In Play Safe,44.0,Set,,7492,"118.0, 42.4, 1.3","108.0, 40.0","1.0, 40.0",False,118.0,42.4,1.3,108.0,40.0,1.0,40.0,-1,-1,17
480,52b5a67d-ee68-4dd5-87e0-c42f94b17271,2,00:52:05.782,764,Orlando Pride,2,From Corner,763,Sky Blue FC,"[3.0, 42.0]",4981.0,Kailen Sheridan,Orlando Pride,2.0,From Corner,764.0,Orlando Pride,"[95.0, 31.0]",5063.0,Chioma Ubogagu,16.0,Left Midfield,0.03345944,"[119.0, 43.0, 3.5]",98.0,Off T,93.0,Normal,87.0,Open Play,,38.0,Left Foot,"[{'location': [118.0, 39.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 31.0], 'player': {'id': 7181, 'name': 'McKenzie Meehan'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.0, 39.0], 'player': {'id': 5076, 'name': 'Emily van Egmond'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.0, 44.0], 'player': {'id': 5072, 'name': 'Danica Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.0, 44.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 41.0], 'player': {'id': 5085, 'name': 'Alex Morgan'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 27.0], 'player': {'id': 5078, 'name': 'Alanna Kennedy'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [100.0, 51.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 36.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 40.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 59.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 33.0], 'player': {'id': 4985, 'name': 'Christina Gibbons'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",32.0,Shot Faced,,,44.0,Set,"[3.0, 41.0]",7492,"119.0, 43.0, 3.5","95.0, 31.0","3.0, 42.0","3.0, 41.0",119.0,43.0,3.5,95.0,31.0,3.0,42.0,3.0,41.0,14
481,e8401e4c-7cb2-4ba1-b2f2-75bdec7047f4,1,00:01:01.464,765,Portland Thorns,1,Regular Play,767,Utah Royals,"[3.0, 41.0]",5031.0,Abby Smith,Portland Thorns,1.0,Regular Play,765.0,Portland Thorns,"[103.0, 36.0]",5013.0,Tobin Heath,21.0,Left Wing,0.051126599999999994,"[120.0, 38.7, 2.4]",97.0,Goal,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [109.0, 36.0], 'player': {'id': 5030, 'name': 'Becky Sauerbrunn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 35.0], 'player': {'id': 5101, 'name': 'Samantha Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 25.0], 'player': {'id': 4973, 'name': 'Diana Matheson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.0, 40.0], 'player': {'id': 4999, 'name': 'Lindsey Horan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.0, 46.0], 'player': {'id': 4971, 'name': 'Rebecca Moros'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 34.0], 'player': {'id': 4966, 'name': 'Desiree Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 37.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 42.0], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.0, 37.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 38.0], 'player': {'id': 5020, 'name': 'Christine Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.0, 51.0], 'player': {'id': 6818, 'name': 'Hayley Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 40.0], 'player': {'id': 5031, 'name': 'Abby Smith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorcevic'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",26.0,Goal Conceded,55.0,No Touch,,,,7477,"120.0, 38.7, 2.4","103.0, 36.0","3.0, 41.0",False,120.0,38.7,2.4,103.0,36.0,3.0,41.0,-1,-1,17
482,2315cc8f-c213-47f2-bb8b-a2980cd1096e,1,00:04:05.203,765,Portland Thorns,4,From Throw In,767,Utah Royals,"[3.0, 40.0]",5031.0,Abby Smith,Portland Thorns,4.0,From Throw In,765.0,Portland Thorns,"[105.0, 51.0]",5013.0,Tobin Heath,21.0,Left Wing,0.049066603,"[106.0, 51.0]",96.0,Blocked,91.0,Half Volley,87.0,Open Play,,38.0,Left Foot,"[{'location': [101.0, 34.0], 'player': {'id': 5020, 'name': 'Christine Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 42.0], 'player': {'id': 4999, 'name': 'Lindsey Horan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 70.0], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [85.0, 65.0], 'player': {'id': 5003, 'name': 'Emily Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.0, 65.0], 'player': {'id': 6817, 'name': 'Christen Press'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.0, 64.0], 'player': {'id': 6818, 'name': 'Hayley Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 53.0], 'player': {'id': 5024, 'name': 'Amy Rodriguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [92.0, 52.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.0, 41.0], 'player': {'id': 5031, 'name': 'Abby Smith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 59.0], 'player': {'id': 4966, 'name': 'Desiree Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 36.0], 'player': {'id': 5101, 'name': 'Samantha Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 52.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 38.0], 'player': {'id': 4973, 'name': 'Diana Matheson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.0, 48.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 48.0], 'player': {'id': 5030, 'name': 'Becky Sauerbrunn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 59.0], 'player': {'id': 4971, 'name': 'Rebecca Moros'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 51.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorcevic'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",32.0,Shot Faced,,,44.0,Set,"[5.0, 42.0]",7477,"106.0, 51.0","105.0, 51.0","3.0, 40.0","5.0, 42.0",106.0,51.0,,105.0,51.0,3.0,40.0,5.0,42.0,17
483,096c17bd-2b2b-468b-9d5a-33ab4a64c8b1,1,00:06:47.036,767,Utah Royals,8,From Keeper,767,Utah Royals,"[4.0, 40.0]",5031.0,Abby Smith,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,7477,nan,False,"4.0, 40.0",False,,,,-1.0,-1.0,4.0,40.0,-1,-1,0
484,7f2e841b-bef8-4ab1-84c2-7a053ddbec86,1,00:09:25.489,767,Utah Royals,4,From Throw In,765,Portland Thorns,"[2.0, 40.0]",6819.0,Adrianna Franch,Utah Royals,4.0,From Throw In,767.0,Utah Royals,"[103.0, 33.0]",4973.0,Diana Matheson,16.0,Left Midfield,0.09172768,"[120.0, 40.1, 1.5]",100.0,Saved,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [93.0, 35.0], 'player': {'id': 4999, 'name': 'Lindsey Horan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 58.0], 'player': {'id': 5101, 'name': 'Samantha Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.0, 18.0], 'player': {'id': 6818, 'name': 'Hayley Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.0, 50.0], 'player': {'id': 5009, 'name': 'Margaret Purce'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.0, 32.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.0, 41.0], 'player': {'id': 6817, 'name': 'Christen Press'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.0, 34.0], 'player': {'id': 5024, 'name': 'Amy Rodriguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 34.0], 'player': {'id': 5003, 'name': 'Emily Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 35.0], 'player': {'id': 5092, 'name': 'Emily Menges'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 6819, 'name': 'Adrianna Franch'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 30.0], 'player': {'id': 5095, 'name': 'Ellie Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",33.0,Shot Saved,15.0,Success,44.0,Set,,7477,"120.0, 40.1, 1.5","103.0, 33.0","2.0, 40.0",False,120.0,40.1,1.5,103.0,33.0,2.0,40.0,-1,-1,17
485,f140396c-4817-4c54-abe8-a39cac6a54b7,1,00:23:58.016,765,Portland Thorns,4,From Throw In,767,Utah Royals,"[4.0, 41.0]",5031.0,Abby Smith,Portland Thorns,4.0,From Throw In,765.0,Portland Thorns,"[90.0, 29.0]",5013.0,Tobin Heath,21.0,Left Wing,0.016702041,"[119.0, 42.8, 4.5]",98.0,Off T,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [89.0, 52.0], 'player': {'id': 4973, 'name': 'Diana Matheson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.0, 22.0], 'player': {'id': 5101, 'name': 'Samantha Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.0, 3.0], 'player': {'id': 5009, 'name': 'Margaret Purce'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.0, 59.0], 'player': {'id': 6818, 'name': 'Hayley Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.0, 38.0], 'player': {'id': 5020, 'name': 'Christine Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.0, 32.0], 'player': {'id': 5030, 'name': 'Becky Sauerbrunn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 56.0], 'player': {'id': 4971, 'name': 'Rebecca Moros'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.0, 29.0], 'player': {'id': 4979, 'name': 'Katrina Gorry'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 39.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.0, 58.0], 'player': {'id': 5024, 'name': 'Amy Rodriguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [84.0, 34.0], 'player': {'id': 4999, 'name': 'Lindsey Horan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.0, 36.0], 'player': {'id': 4966, 'name': 'Desiree Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 42.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 5031, 'name': 'Abby Smith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 37.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorcevic'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",32.0,Shot Faced,,,44.0,Set,"[5.0, 41.0]",7477,"119.0, 42.8, 4.5","90.0, 29.0","4.0, 41.0","5.0, 41.0",119.0,42.8,4.5,90.0,29.0,4.0,41.0,5.0,41.0,14
486,e771051e-4116-426f-adc4-4c8bd698764f,1,00:27:10.619,765,Portland Thorns,8,From Keeper,765,Portland Thorns,"[2.0, 36.0]",6819.0,Adrianna Franch,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,7477,nan,False,"2.0, 36.0",False,,,,-1.0,-1.0,2.0,36.0,-1,-1,0
487,57c7f4ef-366f-479e-a3e9-6584c4636396,1,00:27:44.639,765,Portland Thorns,1,Regular Play,767,Utah Royals,"[3.0, 41.0]",5031.0,Abby Smith,Portland Thorns,1.0,Regular Play,765.0,Portland Thorns,"[94.0, 36.0]",6818.0,Hayley Raso,17.0,Right Wing,0.035853832999999995,"[119.0, 45.6, 1.4]",98.0,Off T,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [99.0, 31.0], 'player': {'id': 5030, 'name': 'Becky Sauerbrunn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 36.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 15.0], 'player': {'id': 5009, 'name': 'Margaret Purce'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.0, 47.0], 'player': {'id': 4971, 'name': 'Rebecca Moros'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 32.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5031, 'name': 'Abby Smith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 58.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorcevic'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",32.0,Shot Faced,,,44.0,Set,"[5.0, 42.0]",7477,"119.0, 45.6, 1.4","94.0, 36.0","3.0, 41.0","5.0, 42.0",119.0,45.6,1.4,94.0,36.0,3.0,41.0,5.0,42.0,14
488,6dca2851-01a4-43bf-895b-6380ce39ed6d,1,00:31:28.212,765,Portland Thorns,3,From Free Kick,767,Utah Royals,"[3.0, 41.0]",5031.0,Abby Smith,Portland Thorns,3.0,From Free Kick,765.0,Portland Thorns,"[112.0, 41.0]",4999.0,Lindsey Horan,11.0,Left Defensive Midfield,0.09977361,"[119.0, 37.8, 1.5]",97.0,Goal,93.0,Normal,87.0,Open Play,,37.0,Head,"[{'location': [110.0, 50.0], 'player': {'id': 6818, 'name': 'Hayley Raso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 38.0], 'player': {'id': 5101, 'name': 'Samantha Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.0, 51.0], 'player': {'id': 5095, 'name': 'Ellie Carpenter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.0, 19.0], 'player': {'id': 4973, 'name': 'Diana Matheson'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.0, 37.0], 'player': {'id': 5024, 'name': 'Amy Rodriguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5031, 'name': 'Abby Smith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 32.0], 'player': {'id': 5003, 'name': 'Emily Sonnett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 33.0], 'player': {'id': 4975, 'name': 'Gunnhildur Yrsa Jónsdóttir'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 34.0], 'player': {'id': 4966, 'name': 'Desiree Scott'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 5030, 'name': 'Becky Sauerbrunn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 4971, 'name': 'Rebecca Moros'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 51.0], 'player': {'id': 6817, 'name': 'Christen Press'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.0, 48.0], 'player': {'id': 4984, 'name': 'Rachel Corsie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 41.0], 'player': {'id': 4995, 'name': 'Celeste Boureille'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 48.0], 'player': {'id': 5020, 'name': 'Christine Sinclair'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.0, 37.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorcevic'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",26.0,Goal Conceded,55.0,No Touch,,,,7477,"119.0, 37.8, 1.5","112.0, 41.0","3.0, 41.0",False,119.0,37.8,1.5,112.0,41.0,3.0,41.0,-1,-1,17
